Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
25762,23/08/2014,Lasham Gliding Society,South East,570,150,TRUE,140,40,350,0,530
2149,24/08/2014,Gransden Lodge Gliding Club,East Anglia,210,50,FALSE,40,20,310,20,390
3332,24/08/2014,Gransden Lodge Gliding Club,East Anglia,460,90,TRUE,110,40,650,10,810
8498,24/08/2014,Gransden Lodge Gliding Club,East Anglia,690,220,FALSE,220,30,720,10,980
15291,24/08/2014,Buckminster Gliding Club,East Midlands,720,160,TRUE,160,20,620,20,820
18598,24/08/2014,Gransden Lodge Gliding Club,East Anglia,610,160,TRUE,140,0,870,0,1010
21894,24/08/2014,Talgarth Gliding Club,South Wales,220,60,TRUE,50,10,180,10,250
23997,24/08/2014,Lasham Gliding Society,South East,610,170,TRUE,150,10,770,10,940
25542,24/08/2014,Cambridge Gliding Centre,East Anglia,640,150,TRUE,160,10,630,10,810
8422,25/08/2014,Midland Gliding Club,West Midlands,600,120,TRUE,130,50,530,0,710
13011,25/08/2014,Lasham Gliding Society,South East,220,50,FALSE,50,10,320,10,390
13263,25/08/2014,Midland Gliding Club,West Midlands,330,60,TRUE,60,30,180,0,270
13521,25/08/2014,Wolds Gliding Club,East Midlands,250,50,FALSE,50,30,140,10,230
1607,26/08/2014,Wolds Gliding Club,East Midlands,270,50,FALSE,40,10,380,20,450
17860,26/08/2014,Buckminster Gliding Club,East Midlands,650,190,TRUE,220,10,520,10,760
19616,26/08/2014,Yorkshire Gliding Club,North West,400,100,FALSE,110,10,480,20,620
2156,27/08/2014,Midland Gliding Club,West Midlands,450,80,TRUE,90,40,420,20,570
5186,27/08/2014,Devon & Somerset Gliding Club,South West,420,80,FALSE,70,0,390,0,460
17349,27/08/2014,Portmoak Gliding Club,Scotland,590,120,TRUE,130,40,320,10,500
19983,27/08/2014,Bristol & Gloucestershire Gliding Club,South West,310,80,TRUE,80,20,310,0,410
24604,27/08/2014,Norfolk Gliding Club,East Anglia,790,280,TRUE,240,20,420,10,690
913,28/08/2014,Scottish Gliding Centre,Scotland,250,50,TRUE,50,30,210,0,290
4669,28/08/2014,Kent Gliding Club,South East,650,160,FALSE,180,40,400,10,630
8349,28/08/2014,Yorkshire Gliding Club,North West,600,100,FALSE,100,0,830,10,940
15950,28/08/2014,Talgarth Gliding Club,South Wales,660,130,FALSE,110,20,550,20,700
17228,28/08/2014,Buckminster Gliding Club,East Midlands,290,70,TRUE,80,30,170,20,300
20571,28/08/2014,Cotswold Gliding Club,West Midlands,640,200,TRUE,200,20,740,10,970
1437,29/08/2014,London Gliding Club,East Midlands,450,140,FALSE,120,10,420,20,570
8757,29/08/2014,Talgarth Gliding Club,South Wales,500,90,FALSE,90,10,570,10,680
12826,29/08/2014,Midland Gliding Club,West Midlands,390,100,FALSE,80,50,280,20,430
15714,30/08/2014,Devon & Somerset Gliding Club,South West,640,230,TRUE,260,50,830,0,1140
18190,30/08/2014,Bristol & Gloucestershire Gliding Club,South West,540,120,TRUE,100,10,360,20,490
19511,30/08/2014,Yorkshire Gliding Club,North West,340,70,FALSE,70,10,380,20,480
24836,30/08/2014,Lasham Gliding Society,South East,580,130,TRUE,110,30,590,0,730
4991,31/08/2014,Lasham Gliding Society,South East,620,150,TRUE,170,30,370,10,580
9558,31/08/2014,Shalbourne Gliding Club,South East,490,130,TRUE,140,50,520,0,710
10199,31/08/2014,Bristol & Gloucestershire Gliding Club,South West,750,230,TRUE,250,10,740,10,1010
21907,31/08/2014,Yorkshire Gliding Club,North West,660,150,FALSE,150,10,800,20,980
7657,01/09/2014,Cotswold Gliding Club,West Midlands,710,220,TRUE,190,30,520,0,740
12461,01/09/2014,Lasham Gliding Society,South East,530,130,FALSE,150,40,450,10,650
22177,01/09/2014,Portmoak Gliding Club,Scotland,240,40,TRUE,40,20,210,10,280
17940,02/09/2014,Portmoak Gliding Club,Scotland,600,120,TRUE,130,20,500,10,660
21856,02/09/2014,Bristol & Gloucestershire Gliding Club,South West,630,110,TRUE,110,20,540,20,690
24924,03/09/2014,Cotswold Gliding Club,West Midlands,330,100,TRUE,120,40,330,20,510
5146,04/09/2014,Shalbourne Gliding Club,South East,510,140,TRUE,130,30,290,10,460
13102,04/09/2014,Cotswold Gliding Club,West Midlands,640,150,TRUE,170,30,350,20,570
14025,04/09/2014,Shalbourne Gliding Club,South East,230,70,TRUE,60,10,130,20,220
25903,04/09/2014,Husbands Bosworth Gliding Club,East Midlands,630,140,TRUE,160,40,360,10,570
13,05/09/2014,Husbands Bosworth Gliding Club,East Midlands,270,80,FALSE,70,20,340,10,440
3226,05/09/2014,London Gliding Club,East Midlands,370,110,FALSE,100,40,410,0,550
14639,05/09/2014,Lasham Gliding Society,South East,450,150,TRUE,130,10,640,10,790
15075,05/09/2014,Bristol & Gloucestershire Gliding Club,South West,680,140,FALSE,120,40,730,0,890
21585,05/09/2014,Cotswold Gliding Club,West Midlands,560,150,TRUE,160,50,740,10,960
968,06/09/2014,Buckminster Gliding Club,East Midlands,600,130,TRUE,140,30,800,20,990
6947,06/09/2014,Buckminster Gliding Club,East Midlands,240,70,TRUE,60,40,340,0,440
13975,06/09/2014,Shalbourne Gliding Club,South East,210,40,TRUE,40,40,240,0,320
19964,06/09/2014,London Gliding Club,East Midlands,490,90,TRUE,70,10,250,10,340
25466,06/09/2014,Dunstable Gliding Club,East Midlands,570,120,TRUE,120,10,510,10,650
830,07/09/2014,Cambridge Gliding Centre,East Anglia,540,90,TRUE,80,10,440,10,540
4846,07/09/2014,Shalbourne Gliding Club,South East,310,60,TRUE,60,10,180,0,250
11794,07/09/2014,Lasham Gliding Society,South East,280,60,TRUE,70,20,240,0,330
16763,07/09/2014,Shalbourne Gliding Club,South East,500,100,FALSE,90,0,700,0,790
18542,07/09/2014,Norfolk Gliding Club,East Anglia,740,180,TRUE,150,50,540,0,740
25262,07/09/2014,Portmoak Gliding Club,Scotland,300,80,TRUE,70,50,430,10,560
25265,07/09/2014,Gransden Lodge Gliding Club,East Anglia,320,70,TRUE,60,10,420,0,490
3400,08/09/2014,Wolds Gliding Club,East Midlands,320,70,TRUE,60,40,390,20,510
5336,08/09/2014,Cambridge Gliding Centre,East Anglia,250,70,TRUE,60,0,150,10,220
8572,08/09/2014,Bristol & Gloucestershire Gliding Club,South West,300,90,TRUE,80,40,190,20,330
13891,08/09/2014,Portmoak Gliding Club,Scotland,310,60,FALSE,60,40,270,0,370
21470,08/09/2014,Shalbourne Gliding Club,South East,710,140,FALSE,150,30,680,20,880
24078,08/09/2014,Husbands Bosworth Gliding Club,East Midlands,290,90,FALSE,80,30,150,10,270
4768,09/09/2014,London Gliding Club,East Midlands,200,40,FALSE,40,20,160,20,240
9750,09/09/2014,Cambridge Gliding Centre,East Anglia,520,150,TRUE,140,10,440,0,590
14026,09/09/2014,Midland Gliding Club,West Midlands,480,120,TRUE,140,50,470,0,660
16339,09/09/2014,Bristol & Gloucestershire Gliding Club,South West,430,80,TRUE,90,10,300,20,420
18006,09/09/2014,Dunstable Gliding Club,East Midlands,460,140,FALSE,140,40,330,10,520
24713,09/09/2014,Nympsfield Gliding Club,South West,310,60,TRUE,60,40,270,10,380
3040,10/09/2014,Lasham Gliding Society,South East,690,220,TRUE,190,40,500,20,750
5467,10/09/2014,Dunstable Gliding Club,East Midlands,410,120,TRUE,130,10,270,0,410
12776,10/09/2014,Lasham Gliding Society,South East,680,160,FALSE,160,20,720,0,900
19051,10/09/2014,Kent Gliding Club,South East,470,150,TRUE,140,50,310,20,520
21578,10/09/2014,Devon & Somerset Gliding Club,South West,460,100,FALSE,80,50,670,0,800
23015,10/09/2014,Midland Gliding Club,West Midlands,370,70,TRUE,60,50,520,10,640
24676,10/09/2014,Lasham Gliding Society,South East,310,80,FALSE,80,10,420,0,510
6694,11/09/2014,Cambridge Gliding Centre,East Anglia,370,80,TRUE,70,40,340,10,460
15546,11/09/2014,Portmoak Gliding Club,Scotland,600,120,FALSE,120,40,440,0,600
23079,11/09/2014,Husbands Bosworth Gliding Club,East Midlands,630,150,TRUE,170,0,720,10,900
3071,12/09/2014,Midland Gliding Club,West Midlands,670,150,FALSE,180,40,740,10,970
13045,12/09/2014,Gransden Lodge Gliding Club,East Anglia,400,70,TRUE,80,20,510,10,620
14432,12/09/2014,Buckminster Gliding Club,East Midlands,360,60,FALSE,50,0,500,0,550
24525,12/09/2014,Portmoak Gliding Club,Scotland,350,80,TRUE,90,10,280,0,380
12873,13/09/2014,Husbands Bosworth Gliding Club,East Midlands,490,160,TRUE,150,40,480,0,670
18403,13/09/2014,Dunstable Gliding Club,East Midlands,390,120,TRUE,120,50,390,10,570
1692,14/09/2014,London Gliding Club,East Midlands,430,70,TRUE,60,50,600,20,730
8449,14/09/2014,Cambridge Gliding Centre,East Anglia,460,80,FALSE,80,10,360,10,460
301,15/09/2014,Bristol & Gloucestershire Gliding Club,South West,710,120,TRUE,130,20,560,10,720
6055,15/09/2014,Cotswold Gliding Club,West Midlands,380,80,FALSE,70,40,380,20,510
6367,15/09/2014,Shalbourne Gliding Club,South East,220,60,TRUE,60,40,170,20,290
3837,16/09/2014,Cotswold Gliding Club,West Midlands,380,70,TRUE,60,30,460,0,550
13229,16/09/2014,Yorkshire Gliding Club,North West,340,70,TRUE,80,20,410,10,520
16582,16/09/2014,Cotswold Gliding Club,West Midlands,580,110,TRUE,120,50,420,0,590
3629,17/09/2014,Bristol & Gloucestershire Gliding Club,South West,390,70,TRUE,80,40,580,0,700
5148,17/09/2014,Nympsfield Gliding Club,South West,220,40,TRUE,40,40,320,20,420
10459,17/09/2014,Buckminster Gliding Club,East Midlands,210,40,TRUE,30,40,210,20,300
15974,17/09/2014,Portmoak Gliding Club,Scotland,440,80,FALSE,90,10,650,10,760
19426,17/09/2014,Bristol & Gloucestershire Gliding Club,South West,410,110,FALSE,100,10,380,20,510
22254,17/09/2014,Gransden Lodge Gliding Club,East Anglia,220,50,TRUE,40,10,220,10,280
22643,17/09/2014,Talgarth Gliding Club,South Wales,370,70,TRUE,60,50,240,10,360
84,18/09/2014,Lasham Gliding Society,South East,370,80,FALSE,70,40,520,10,640
3468,18/09/2014,Cambridge Gliding Centre,East Anglia,690,180,TRUE,150,30,720,10,910
746,19/09/2014,Lasham Gliding Society,South East,330,80,TRUE,70,30,470,0,570
1638,19/09/2014,Gransden Lodge Gliding Club,East Anglia,510,120,TRUE,100,40,530,10,680
5273,19/09/2014,Dunstable Gliding Club,East Midlands,240,60,FALSE,50,40,190,10,290
6965,19/09/2014,Dunstable Gliding Club,East Midlands,330,60,TRUE,70,20,340,0,430
9442,19/09/2014,Buckminster Gliding Club,East Midlands,320,70,TRUE,80,50,400,20,550
14928,19/09/2014,London Gliding Club,East Midlands,400,80,TRUE,90,20,370,10,490
15815,19/09/2014,Midland Gliding Club,West Midlands,270,50,TRUE,50,10,310,10,380
19487,19/09/2014,Wolds Gliding Club,East Midlands,660,130,TRUE,130,0,340,10,480
4091,20/09/2014,Buckminster Gliding Club,East Midlands,200,60,TRUE,60,30,220,10,320
10481,20/09/2014,London Gliding Club,East Midlands,450,110,TRUE,110,40,460,10,620
13735,20/09/2014,Shalbourne Gliding Club,South East,220,50,FALSE,60,40,260,10,370
22715,20/09/2014,Buckminster Gliding Club,East Midlands,290,50,TRUE,50,30,410,10,500
1646,21/09/2014,Buckminster Gliding Club,East Midlands,670,130,TRUE,140,30,420,10,600
3634,21/09/2014,Cotswold Gliding Club,West Midlands,240,40,TRUE,40,0,170,20,230
3906,21/09/2014,Lasham Gliding Society,South East,690,120,TRUE,130,20,800,10,960
6427,21/09/2014,Lasham Gliding Society,South East,690,120,TRUE,140,10,1010,0,1160
10400,21/09/2014,London Gliding Club,East Midlands,430,100,FALSE,90,20,370,20,500
19715,21/09/2014,Nympsfield Gliding Club,South West,530,120,TRUE,140,0,650,20,810
21408,21/09/2014,Nympsfield Gliding Club,South West,300,70,TRUE,80,40,330,20,470
22606,21/09/2014,Buckminster Gliding Club,East Midlands,560,100,FALSE,110,10,480,20,620
3113,22/09/2014,Bristol & Gloucestershire Gliding Club,South West,230,50,FALSE,50,0,160,10,220
10546,22/09/2014,Cambridge Gliding Centre,East Anglia,320,60,TRUE,60,30,250,0,340
12499,22/09/2014,Scottish Gliding Centre,Scotland,590,100,TRUE,90,40,720,10,860
13884,22/09/2014,London Gliding Club,East Midlands,470,110,TRUE,120,10,470,10,610
18534,22/09/2014,Cambridge Gliding Centre,East Anglia,520,90,FALSE,90,40,740,10,880
19779,22/09/2014,Cotswold Gliding Club,West Midlands,240,60,TRUE,60,50,300,10,420
2669,23/09/2014,Midland Gliding Club,West Midlands,400,130,TRUE,100,50,290,10,450
11423,23/09/2014,Bristol & Gloucestershire Gliding Club,South West,630,110,TRUE,110,20,520,20,670
14738,23/09/2014,Lasham Gliding Society,South East,630,110,TRUE,130,10,700,10,850
23092,23/09/2014,Scottish Gliding Centre,Scotland,180,30,TRUE,30,0,110,10,150
2108,24/09/2014,Bristol & Gloucestershire Gliding Club,South West,260,70,TRUE,80,20,180,10,290
4421,24/09/2014,London Gliding Club,East Midlands,480,90,TRUE,100,40,700,10,850
6458,24/09/2014,Portmoak Gliding Club,Scotland,630,170,FALSE,200,20,760,20,1000
10298,24/09/2014,Kent Gliding Club,South East,690,230,FALSE,210,10,970,0,1190
15961,24/09/2014,Dunstable Gliding Club,East Midlands,290,80,FALSE,80,30,290,20,420
5923,25/09/2014,Cotswold Gliding Club,West Midlands,280,60,TRUE,60,20,280,20,380
22256,25/09/2014,Cotswold Gliding Club,West Midlands,730,180,TRUE,170,20,610,20,820
23644,25/09/2014,Buckminster Gliding Club,East Midlands,660,120,TRUE,130,50,910,10,1100
1808,26/09/2014,Cambridge Gliding Centre,East Anglia,340,110,TRUE,100,40,480,20,640
3918,26/09/2014,Scottish Gliding Centre,Scotland,610,110,FALSE,130,50,740,20,940
657,27/09/2014,Devon & Somerset Gliding Club,South West,670,150,TRUE,120,40,810,10,980
1985,27/09/2014,Shalbourne Gliding Club,South East,460,90,TRUE,100,40,650,10,800
7380,27/09/2014,Wolds Gliding Club,East Midlands,630,180,TRUE,190,40,850,10,1090
9823,27/09/2014,Norfolk Gliding Club,East Anglia,720,140,FALSE,120,20,860,20,1020
9950,27/09/2014,Shalbourne Gliding Club,South East,260,50,TRUE,50,10,260,10,330
20955,27/09/2014,Midland Gliding Club,West Midlands,280,50,TRUE,50,40,290,10,390
5518,28/09/2014,Devon & Somerset Gliding Club,South West,550,120,TRUE,120,10,490,10,630
8123,28/09/2014,Lasham Gliding Society,South East,720,170,TRUE,150,0,960,20,1130
9023,28/09/2014,Norfolk Gliding Club,East Anglia,350,70,TRUE,80,30,470,0,580
16460,28/09/2014,Portmoak Gliding Club,Scotland,260,50,TRUE,40,30,270,10,350
3123,29/09/2014,Lasham Gliding Society,South East,670,200,TRUE,200,40,700,0,940
12143,29/09/2014,Scottish Gliding Centre,Scotland,350,70,TRUE,80,40,410,10,540
13087,29/09/2014,Lasham Gliding Society,South East,320,90,FALSE,110,10,460,20,600
14010,29/09/2014,Husbands Bosworth Gliding Club,East Midlands,570,120,FALSE,110,20,650,10,790
17517,29/09/2014,Portmoak Gliding Club,Scotland,360,100,TRUE,90,40,200,0,330
20393,29/09/2014,Bristol & Gloucestershire Gliding Club,South West,570,110,TRUE,120,30,500,10,660
20414,29/09/2014,Talgarth Gliding Club,South Wales,480,160,TRUE,160,10,610,10,790
1870,30/09/2014,London Gliding Club,East Midlands,280,80,TRUE,90,40,390,10,530
9407,30/09/2014,Scottish Gliding Centre,Scotland,270,50,FALSE,60,10,200,10,280
14528,30/09/2014,Wolds Gliding Club,East Midlands,310,60,TRUE,50,10,220,20,300
15042,30/09/2014,London Gliding Club,East Midlands,650,160,TRUE,130,50,870,0,1050
15440,30/09/2014,Norfolk Gliding Club,East Anglia,470,130,TRUE,150,10,440,10,610
5981,01/10/2014,Wolds Gliding Club,East Midlands,90,40,TRUE,50,10,120,0,180
10196,01/10/2014,Cotswold Gliding Club,West Midlands,180,80,TRUE,80,0,160,0,240
15728,01/10/2014,Lasham Gliding Society,South East,110,40,FALSE,40,30,160,10,240
20306,01/10/2014,Lasham Gliding Society,South East,130,60,FALSE,60,20,190,10,280
5183,02/10/2014,Cotswold Gliding Club,West Midlands,220,60,FALSE,50,50,240,10,350
9612,02/10/2014,Cotswold Gliding Club,West Midlands,380,100,TRUE,100,10,420,10,540
20137,02/10/2014,London Gliding Club,East Midlands,110,50,TRUE,40,30,130,20,220
5886,03/10/2014,Bristol & Gloucestershire Gliding Club,South West,230,100,FALSE,110,0,180,0,290
14935,03/10/2014,Scottish Gliding Centre,Scotland,270,100,TRUE,110,0,390,20,520
22479,03/10/2014,Cambridge Gliding Centre,East Anglia,260,90,FALSE,80,50,380,10,520
1735,04/10/2014,London Gliding Club,East Midlands,160,50,FALSE,40,20,170,0,230
6909,04/10/2014,Cambridge Gliding Centre,East Anglia,370,140,TRUE,130,20,540,10,700
10581,04/10/2014,Cambridge Gliding Centre,East Anglia,260,80,TRUE,70,20,270,10,370
14731,04/10/2014,Bristol & Gloucestershire Gliding Club,South West,170,50,FALSE,50,10,140,10,210
18815,04/10/2014,London Gliding Club,East Midlands,290,110,FALSE,90,10,310,20,430
5065,05/10/2014,Portmoak Gliding Club,Scotland,340,130,FALSE,130,30,310,20,490
11461,05/10/2014,Buckminster Gliding Club,East Midlands,290,80,FALSE,90,20,390,20,520
15882,05/10/2014,London Gliding Club,East Midlands,200,80,FALSE,90,40,220,10,360
1975,06/10/2014,Portmoak Gliding Club,Scotland,300,90,FALSE,80,40,230,10,360
4673,06/10/2014,Husbands Bosworth Gliding Club,East Midlands,110,40,FALSE,30,20,90,20,160
10214,06/10/2014,Dunstable Gliding Club,East Midlands,290,130,FALSE,150,0,310,10,470
16790,06/10/2014,Portmoak Gliding Club,Scotland,160,40,FALSE,40,50,160,10,260
17578,06/10/2014,Cotswold Gliding Club,West Midlands,190,60,TRUE,70,20,130,20,240
25763,06/10/2014,Dunstable Gliding Club,East Midlands,110,30,FALSE,30,30,90,20,170
10354,07/10/2014,Midland Gliding Club,West Midlands,250,70,TRUE,70,40,150,20,280
3507,08/10/2014,Cotswold Gliding Club,West Midlands,380,150,TRUE,160,10,530,10,710
23503,08/10/2014,Gransden Lodge Gliding Club,East Anglia,140,50,TRUE,50,0,110,20,180
8473,09/10/2014,Lasham Gliding Society,South East,390,120,FALSE,100,10,410,10,530
7173,10/10/2014,Lasham Gliding Society,South East,340,140,TRUE,160,40,270,10,480
10301,10/10/2014,Norfolk Gliding Club,East Anglia,120,60,TRUE,50,30,100,20,200
22079,10/10/2014,Devon & Somerset Gliding Club,South West,150,50,TRUE,60,10,140,0,210
22460,10/10/2014,Nympsfield Gliding Club,South West,280,80,FALSE,70,40,170,20,300
3221,11/10/2014,Talgarth Gliding Club,South Wales,280,130,TRUE,120,50,380,10,560
6700,11/10/2014,Portmoak Gliding Club,Scotland,290,90,TRUE,110,40,430,10,590
15147,11/10/2014,Talgarth Gliding Club,South Wales,310,100,FALSE,90,50,170,10,320
15487,11/10/2014,Yorkshire Gliding Club,North West,250,90,TRUE,110,30,370,0,510
16210,11/10/2014,Scottish Gliding Centre,Scotland,130,40,TRUE,50,20,130,0,200
16644,11/10/2014,Portmoak Gliding Club,Scotland,160,40,FALSE,40,20,230,10,300
23331,11/10/2014,Yorkshire Gliding Club,North West,150,40,FALSE,40,0,160,10,210
5688,12/10/2014,London Gliding Club,East Midlands,120,40,FALSE,50,50,170,20,290
14955,12/10/2014,Kent Gliding Club,South East,290,110,TRUE,130,30,160,0,320
19346,12/10/2014,Nympsfield Gliding Club,South West,190,70,TRUE,80,10,240,10,340
21211,12/10/2014,Wolds Gliding Club,East Midlands,150,40,TRUE,30,20,170,20,240
23690,12/10/2014,Yorkshire Gliding Club,North West,120,40,TRUE,40,40,60,10,150
23964,12/10/2014,Scottish Gliding Centre,Scotland,90,20,FALSE,20,20,110,20,170
25172,12/10/2014,Yorkshire Gliding Club,North West,90,20,TRUE,20,20,60,10,110
14150,13/10/2014,Lasham Gliding Society,South East,380,120,TRUE,120,40,240,10,410
15945,13/10/2014,Scottish Gliding Centre,Scotland,150,40,TRUE,40,40,210,0,290
3209,14/10/2014,Norfolk Gliding Club,East Anglia,340,140,TRUE,160,50,240,0,450
4622,14/10/2014,London Gliding Club,East Midlands,160,40,FALSE,50,10,120,20,200
13858,14/10/2014,London Gliding Club,East Midlands,400,140,TRUE,120,0,530,0,650
14624,14/10/2014,London Gliding Club,East Midlands,140,50,TRUE,40,20,160,10,230
15693,14/10/2014,Dunstable Gliding Club,East Midlands,400,130,FALSE,130,30,310,0,470
21750,14/10/2014,Portmoak Gliding Club,Scotland,100,40,TRUE,40,20,100,0,160
23873,14/10/2014,Buckminster Gliding Club,East Midlands,370,100,FALSE,80,0,410,20,510
3243,15/10/2014,Norfolk Gliding Club,East Anglia,320,120,FALSE,130,0,370,10,510
3615,15/10/2014,Gransden Lodge Gliding Club,East Anglia,330,160,FALSE,170,40,220,20,450
6349,15/10/2014,Cambridge Gliding Centre,East Anglia,290,100,TRUE,110,30,180,0,320
16829,15/10/2014,Yorkshire Gliding Club,North West,250,100,FALSE,90,50,130,0,270
5160,16/10/2014,Cambridge Gliding Centre,East Anglia,180,60,TRUE,70,50,120,20,260
15308,16/10/2014,Norfolk Gliding Club,East Anglia,200,80,FALSE,90,20,150,0,260
18387,16/10/2014,Scottish Gliding Centre,Scotland,160,40,TRUE,40,20,240,10,310
18661,16/10/2014,Bristol & Gloucestershire Gliding Club,South West,180,70,FALSE,60,30,170,20,280
23740,16/10/2014,Lasham Gliding Society,South East,310,90,FALSE,80,30,190,0,300
25059,16/10/2014,Midland Gliding Club,West Midlands,270,70,FALSE,70,20,250,10,350
4639,17/10/2014,Lasham Gliding Society,South East,380,120,TRUE,140,10,370,0,520
5358,17/10/2014,Buckminster Gliding Club,East Midlands,160,80,TRUE,80,40,150,10,280
11494,17/10/2014,Lasham Gliding Society,South East,260,80,TRUE,70,0,350,10,430
12124,17/10/2014,Portmoak Gliding Club,Scotland,180,50,FALSE,40,40,120,10,210
12370,17/10/2014,Buckminster Gliding Club,East Midlands,240,120,TRUE,120,30,120,20,290
