Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
8224,05-05-2015,Husbands Bosworth Gliding Club,East Midlands,620.0,120.0,True,120.0,10.0,450.0,0.0,580.0
8225,17-02-2015,Devon & Somerset Gliding Club,South West,120.0,70.0,True,60.0,20.0,60.0,10.0,150.0
8226,22-06-2011,Midland Gliding Club,West Midlands,570.0,140.0,True,130.0,10.0,820.0,0.0,960.0
8227,10-02-2024,Devon & Somerset Gliding Club,South West,80.0,50.0,False,50.0,30.0,40.0,0.0,120.0
8228,13-10-2016,Talgarth Gliding Club,South Wales,380.0,150.0,False,160.0,20.0,530.0,10.0,720.0
8229,10-08-2017,Norfolk Gliding Club,East Anglia,400.0,100.0,True,110.0,40.0,560.0,20.0,730.0
8230,18-11-2024,Buckminster Gliding Club,East Midlands,300.0,80.0,True,80.0,10.0,230.0,10.0,330.0
8231,08-12-2015,Devon & Somerset Gliding Club,South West,150.0,70.0,False,60.0,10.0,100.0,10.0,180.0
8232,18-04-2011,Cambridge Gliding Centre,East Anglia,370.0,70.0,True,80.0,20.0,240.0,20.0,360.0
8233,20-01-2023,London Gliding Club,East Midlands,110.0,40.0,False,40.0,40.0,160.0,0.0,240.0
8234,19-02-2011,Cambridge Gliding Centre,East Anglia,130.0,50.0,True,40.0,30.0,170.0,10.0,250.0
8235,31-10-2024,Buckminster Gliding Club,East Midlands,110.0,30.0,False,30.0,30.0,70.0,10.0,140.0
8236,30-11-2012,Portmoak Gliding Club,Scotland,90.0,20.0,False,20.0,30.0,120.0,10.0,180.0
8237,08-01-2010,London Gliding Club,East Midlands,120.0,60.0,False,70.0,0.0,80.0,10.0,160.0
8238,20-01-2013,Lasham Gliding Society,South East,100.0,40.0,True,40.0,40.0,70.0,0.0,150.0
8239,04-05-2011,Cambridge Gliding Centre,East Anglia,700.0,150.0,True,150.0,30.0,470.0,10.0,660.0
8240,17-12-2012,Talgarth Gliding Club,South Wales,100.0,40.0,True,40.0,20.0,100.0,10.0,170.0
8241,19-07-2023,Portmoak Gliding Club,Scotland,230.0,50.0,True,50.0,50.0,240.0,0.0,340.0
8242,25-01-2017,Lasham Gliding Society,South East,120.0,40.0,True,40.0,40.0,70.0,10.0,160.0
8243,07-12-2014,Shalbourne Gliding Club,South East,150.0,60.0,False,50.0,20.0,190.0,20.0,280.0
8244,12-03-2011,London Gliding Club,East Midlands,320.0,100.0,False,100.0,30.0,210.0,20.0,360.0
8245,02-10-2019,Gransden Lodge Gliding Club,East Anglia,380.0,170.0,True,180.0,30.0,280.0,10.0,500.0
8246,01-03-2018,Wolds Gliding Club,East Midlands,360.0,180.0,False,150.0,10.0,490.0,20.0,670.0
8247,25-10-2015,Yorkshire Gliding Club,North West,270.0,110.0,True,100.0,30.0,160.0,10.0,300.0
8248,16-11-2011,Shalbourne Gliding Club,South East,330.0,140.0,True,150.0,40.0,230.0,10.0,430.0
8249,04-06-2019,Norfolk Gliding Club,East Anglia,290.0,70.0,True,80.0,10.0,180.0,0.0,270.0
8250,04-11-2017,Scottish Gliding Centre,Scotland,310.0,90.0,True,100.0,50.0,160.0,20.0,330.0
8251,27-12-2020,Husbands Bosworth Gliding Club,East Midlands,70.0,30.0,True,30.0,50.0,70.0,10.0,160.0
8252,01-02-2021,Lasham Gliding Society,South East,90.0,30.0,False,30.0,20.0,80.0,10.0,140.0
8253,02-10-2015,Midland Gliding Club,West Midlands,160.0,50.0,True,50.0,20.0,110.0,20.0,200.0
8254,30-12-2024,Lasham Gliding Society,South East,120.0,70.0,True,70.0,20.0,160.0,20.0,270.0
8255,18-05-2013,Lasham Gliding Society,South East,330.0,70.0,True,80.0,0.0,450.0,10.0,540.0
8256,29-06-2010,Dunstable Gliding Club,East Midlands,560.0,110.0,False,110.0,10.0,490.0,10.0,620.0
8257,26-04-2022,London Gliding Club,East Midlands,420.0,100.0,True,120.0,10.0,610.0,10.0,750.0
8258,27-11-2010,Talgarth Gliding Club,South Wales,280.0,90.0,False,80.0,30.0,260.0,0.0,370.0
8259,13-02-2019,Lasham Gliding Society,South East,100.0,30.0,False,30.0,0.0,60.0,20.0,110.0
8260,09-06-2021,Buckminster Gliding Club,East Midlands,670.0,110.0,True,110.0,10.0,690.0,10.0,820.0
8261,13-04-2011,Portmoak Gliding Club,Scotland,540.0,180.0,False,200.0,40.0,590.0,10.0,840.0
8262,23-12-2014,Dunstable Gliding Club,East Midlands,90.0,30.0,False,30.0,40.0,100.0,10.0,180.0
8263,21-09-2013,Buckminster Gliding Club,East Midlands,320.0,60.0,True,60.0,50.0,410.0,10.0,530.0
8264,18-03-2021,Talgarth Gliding Club,South Wales,210.0,70.0,False,70.0,10.0,180.0,10.0,270.0
8265,13-07-2022,Portmoak Gliding Club,Scotland,440.0,120.0,True,140.0,10.0,610.0,0.0,760.0
8266,18-03-2012,Buckminster Gliding Club,East Midlands,330.0,110.0,False,120.0,40.0,490.0,0.0,650.0
8267,05-09-2023,Midland Gliding Club,West Midlands,370.0,110.0,True,100.0,0.0,320.0,10.0,430.0
8268,16-01-2019,Yorkshire Gliding Club,North West,100.0,40.0,False,40.0,20.0,100.0,0.0,160.0
8269,13-08-2013,Lasham Gliding Society,South East,600.0,170.0,True,170.0,30.0,750.0,0.0,950.0
8270,31-10-2018,Dunstable Gliding Club,East Midlands,320.0,130.0,False,120.0,30.0,170.0,10.0,330.0
8271,26-11-2013,Midland Gliding Club,West Midlands,360.0,150.0,False,150.0,30.0,210.0,20.0,410.0
8272,21-01-2022,Bristol & Gloucestershire Gliding Club,South West,80.0,40.0,False,40.0,40.0,40.0,0.0,120.0
8273,26-07-2010,Talgarth Gliding Club,South Wales,280.0,70.0,True,80.0,10.0,340.0,10.0,440.0
8274,01-11-2016,Shalbourne Gliding Club,South East,370.0,100.0,False,120.0,10.0,540.0,10.0,680.0
8275,14-02-2020,Portmoak Gliding Club,Scotland,90.0,40.0,False,40.0,20.0,110.0,0.0,170.0
8276,02-06-2020,Scottish Gliding Centre,Scotland,210.0,40.0,True,30.0,20.0,260.0,10.0,320.0
8277,13-10-2013,Bristol & Gloucestershire Gliding Club,South West,300.0,130.0,True,140.0,40.0,260.0,10.0,450.0
8278,01-04-2010,Shalbourne Gliding Club,South East,460.0,110.0,False,120.0,40.0,640.0,20.0,820.0
8279,06-09-2017,Bristol & Gloucestershire Gliding Club,South West,570.0,100.0,True,120.0,40.0,450.0,10.0,620.0
8280,30-11-2010,Buckminster Gliding Club,East Midlands,280.0,80.0,False,90.0,10.0,280.0,10.0,390.0
8281,29-05-2011,London Gliding Club,East Midlands,690.0,140.0,True,110.0,30.0,350.0,10.0,500.0
8282,08-12-2010,Cambridge Gliding Centre,East Anglia,100.0,40.0,True,40.0,40.0,70.0,20.0,170.0
8283,25-05-2011,Portmoak Gliding Club,Scotland,310.0,70.0,False,70.0,40.0,350.0,0.0,460.0
8284,25-06-2015,Cambridge Gliding Centre,East Anglia,690.0,140.0,False,130.0,50.0,990.0,10.0,1180.0
8285,31-05-2017,London Gliding Club,East Midlands,310.0,90.0,True,80.0,0.0,160.0,20.0,260.0
8286,29-08-2012,London Gliding Club,East Midlands,750.0,210.0,True,240.0,50.0,1090.0,10.0,1390.0
8287,24-12-2022,Portmoak Gliding Club,Scotland,90.0,40.0,False,40.0,20.0,90.0,10.0,160.0
8288,28-07-2014,Yorkshire Gliding Club,North West,570.0,120.0,True,130.0,30.0,450.0,10.0,620.0
8289,13-04-2014,Bristol & Gloucestershire Gliding Club,South West,660.0,130.0,True,140.0,0.0,350.0,10.0,500.0
8290,19-04-2010,Portmoak Gliding Club,Scotland,460.0,110.0,False,90.0,20.0,640.0,10.0,760.0
8291,21-07-2016,Buckminster Gliding Club,East Midlands,250.0,60.0,True,60.0,30.0,310.0,10.0,410.0
8292,23-06-2015,Husbands Bosworth Gliding Club,East Midlands,280.0,70.0,True,80.0,40.0,230.0,10.0,360.0
8293,22-07-2020,Dunstable Gliding Club,East Midlands,250.0,40.0,False,40.0,40.0,290.0,20.0,390.0
8294,18-02-2018,Lasham Gliding Society,South East,60.0,30.0,False,30.0,50.0,30.0,0.0,110.0
8295,19-08-2023,Cotswold Gliding Club,West Midlands,620.0,200.0,True,160.0,10.0,320.0,0.0,490.0
8296,22-04-2021,Bristol & Gloucestershire Gliding Club,South West,270.0,60.0,False,60.0,40.0,350.0,0.0,450.0
8297,07-08-2017,Wolds Gliding Club,East Midlands,360.0,100.0,True,80.0,10.0,370.0,0.0,460.0
8298,28-11-2014,Shalbourne Gliding Club,South East,300.0,90.0,True,100.0,30.0,430.0,0.0,560.0
8299,19-06-2020,Talgarth Gliding Club,South Wales,230.0,60.0,True,70.0,10.0,120.0,10.0,210.0
8300,24-08-2013,Cambridge Gliding Centre,East Anglia,520.0,160.0,True,160.0,30.0,340.0,10.0,540.0
8301,07-12-2010,Cambridge Gliding Centre,East Anglia,100.0,50.0,False,50.0,40.0,70.0,10.0,170.0
8302,28-12-2024,Cambridge Gliding Centre,East Anglia,90.0,50.0,False,50.0,0.0,80.0,10.0,140.0
8303,29-04-2013,Yorkshire Gliding Club,North West,410.0,80.0,True,60.0,0.0,470.0,10.0,540.0
8304,19-04-2013,Scottish Gliding Centre,Scotland,300.0,50.0,True,40.0,10.0,200.0,0.0,250.0
8305,23-05-2012,Cambridge Gliding Centre,East Anglia,410.0,70.0,True,80.0,10.0,320.0,10.0,420.0
8306,31-05-2013,Shalbourne Gliding Club,South East,210.0,50.0,True,40.0,40.0,160.0,10.0,250.0
8307,04-09-2015,Yorkshire Gliding Club,North West,290.0,80.0,True,60.0,40.0,350.0,20.0,470.0
8308,12-09-2016,Lasham Gliding Society,South East,680.0,160.0,True,180.0,10.0,660.0,20.0,870.0
8309,26-10-2015,Gransden Lodge Gliding Club,East Anglia,330.0,120.0,True,130.0,20.0,340.0,0.0,490.0
8310,09-11-2023,Cambridge Gliding Centre,East Anglia,280.0,80.0,True,60.0,40.0,350.0,10.0,460.0
8311,24-06-2021,Cambridge Gliding Centre,East Anglia,350.0,90.0,False,90.0,10.0,450.0,10.0,560.0
8312,05-07-2014,Norfolk Gliding Club,East Anglia,340.0,70.0,True,70.0,30.0,230.0,10.0,340.0
8313,08-09-2024,Norfolk Gliding Club,East Anglia,780.0,200.0,True,170.0,10.0,1010.0,0.0,1190.0
8314,07-12-2019,Wolds Gliding Club,East Midlands,90.0,40.0,True,50.0,40.0,100.0,0.0,190.0
8315,22-05-2019,Devon & Somerset Gliding Club,South West,800.0,190.0,True,210.0,20.0,720.0,20.0,970.0
8316,20-02-2010,Cambridge Gliding Centre,East Anglia,140.0,70.0,True,80.0,10.0,130.0,20.0,240.0
8317,08-11-2018,Yorkshire Gliding Club,North West,130.0,50.0,True,40.0,0.0,70.0,0.0,110.0
8318,17-09-2016,Lasham Gliding Society,South East,540.0,150.0,True,150.0,10.0,580.0,10.0,750.0
8319,03-10-2024,Cambridge Gliding Centre,East Anglia,180.0,60.0,True,70.0,0.0,230.0,10.0,310.0
8320,23-08-2017,London Gliding Club,East Midlands,700.0,190.0,True,210.0,40.0,790.0,0.0,1040.0
8321,11-11-2011,Midland Gliding Club,West Midlands,160.0,60.0,True,50.0,30.0,160.0,10.0,250.0
8322,02-12-2020,Lasham Gliding Society,South East,130.0,40.0,True,40.0,40.0,120.0,10.0,210.0
8323,03-01-2024,Gransden Lodge Gliding Club,East Anglia,50.0,20.0,True,20.0,0.0,70.0,0.0,90.0
8324,05-03-2016,Yorkshire Gliding Club,North West,100.0,30.0,True,30.0,30.0,110.0,10.0,180.0
8325,05-11-2015,Scottish Gliding Centre,Scotland,170.0,60.0,True,70.0,20.0,250.0,0.0,340.0
8326,17-06-2016,Scottish Gliding Centre,Scotland,530.0,130.0,True,120.0,40.0,460.0,20.0,640.0
8327,15-03-2022,Norfolk Gliding Club,East Anglia,150.0,50.0,True,60.0,20.0,210.0,0.0,290.0
8328,20-05-2020,London Gliding Club,East Midlands,470.0,100.0,True,100.0,20.0,550.0,0.0,670.0
8329,27-07-2017,Shalbourne Gliding Club,South East,580.0,100.0,True,100.0,30.0,850.0,20.0,1000.0
8330,31-07-2024,Midland Gliding Club,West Midlands,540.0,100.0,True,100.0,50.0,530.0,10.0,690.0
8331,22-04-2013,Lasham Gliding Society,South East,350.0,60.0,False,60.0,20.0,330.0,0.0,410.0
8332,30-05-2023,Portmoak Gliding Club,Scotland,510.0,160.0,False,180.0,20.0,500.0,10.0,710.0
8333,20-04-2024,Devon & Somerset Gliding Club,South West,620.0,170.0,True,200.0,10.0,480.0,20.0,710.0
8334,18-04-2024,Yorkshire Gliding Club,North West,300.0,60.0,False,70.0,30.0,440.0,10.0,550.0
8335,05-09-2017,London Gliding Club,East Midlands,570.0,100.0,True,80.0,30.0,770.0,20.0,900.0
8336,25-11-2021,Devon & Somerset Gliding Club,South West,320.0,100.0,True,90.0,50.0,320.0,10.0,470.0
8337,26-01-2013,Bristol & Gloucestershire Gliding Club,South West,50.0,20.0,True,20.0,40.0,40.0,10.0,110.0
8338,07-08-2015,Husbands Bosworth Gliding Club,East Midlands,540.0,100.0,True,90.0,30.0,490.0,10.0,620.0
8339,28-11-2010,Shalbourne Gliding Club,South East,400.0,180.0,False,210.0,0.0,500.0,20.0,730.0
8340,24-04-2015,London Gliding Club,East Midlands,470.0,120.0,True,140.0,30.0,560.0,10.0,740.0
8341,06-10-2013,Scottish Gliding Centre,Scotland,180.0,60.0,True,50.0,30.0,270.0,0.0,350.0
8342,23-06-2014,London Gliding Club,East Midlands,420.0,80.0,True,80.0,10.0,600.0,20.0,710.0
8343,05-08-2021,Lasham Gliding Society,South East,450.0,80.0,True,90.0,50.0,260.0,20.0,420.0
8344,16-06-2023,Cambridge Gliding Centre,East Anglia,670.0,130.0,True,140.0,40.0,500.0,0.0,680.0
8345,13-04-2018,Buckminster Gliding Club,East Midlands,680.0,190.0,True,170.0,20.0,980.0,10.0,1180.0
8346,17-11-2017,Shalbourne Gliding Club,South East,280.0,130.0,False,150.0,50.0,350.0,0.0,550.0
8347,07-12-2019,Cotswold Gliding Club,West Midlands,70.0,30.0,True,30.0,20.0,40.0,10.0,100.0
8348,26-09-2012,Dunstable Gliding Club,East Midlands,450.0,150.0,True,150.0,40.0,540.0,20.0,750.0
8349,26-03-2021,Husbands Bosworth Gliding Club,East Midlands,270.0,130.0,False,110.0,20.0,390.0,0.0,520.0
8350,23-11-2018,Cambridge Gliding Centre,East Anglia,180.0,50.0,False,40.0,50.0,190.0,0.0,280.0
8351,29-05-2018,Yorkshire Gliding Club,North West,230.0,40.0,False,50.0,20.0,190.0,10.0,270.0
8352,12-09-2021,Cambridge Gliding Centre,East Anglia,500.0,80.0,True,70.0,10.0,500.0,0.0,580.0
8353,09-07-2018,Dunstable Gliding Club,East Midlands,560.0,140.0,True,120.0,10.0,310.0,10.0,450.0
8354,12-04-2012,Shalbourne Gliding Club,South East,200.0,50.0,True,40.0,10.0,140.0,10.0,200.0
8355,30-06-2014,Lasham Gliding Society,South East,560.0,110.0,False,90.0,30.0,400.0,10.0,530.0
8356,28-04-2011,London Gliding Club,East Midlands,490.0,80.0,True,80.0,50.0,580.0,0.0,710.0
8357,10-03-2023,London Gliding Club,East Midlands,270.0,80.0,True,70.0,10.0,240.0,20.0,340.0
8358,29-03-2023,Dunstable Gliding Club,East Midlands,220.0,80.0,False,80.0,40.0,200.0,10.0,330.0
8359,17-02-2014,Lasham Gliding Society,South East,70.0,30.0,False,30.0,40.0,40.0,0.0,110.0
8360,29-06-2013,Scottish Gliding Centre,Scotland,630.0,160.0,False,160.0,10.0,470.0,10.0,650.0
8361,29-07-2021,Lasham Gliding Society,South East,420.0,100.0,False,90.0,10.0,520.0,20.0,640.0
8362,13-07-2016,Lasham Gliding Society,South East,390.0,80.0,False,70.0,40.0,450.0,10.0,570.0
8363,03-10-2014,Scottish Gliding Centre,Scotland,190.0,50.0,True,40.0,10.0,240.0,10.0,300.0
8364,19-07-2016,Buckminster Gliding Club,East Midlands,560.0,150.0,True,170.0,50.0,300.0,0.0,520.0
8365,16-11-2016,Yorkshire Gliding Club,North West,240.0,60.0,False,50.0,20.0,310.0,10.0,390.0
8366,28-02-2012,Yorkshire Gliding Club,North West,100.0,40.0,False,40.0,0.0,130.0,0.0,170.0
8367,21-03-2014,Kent Gliding Club,South East,330.0,120.0,False,140.0,40.0,330.0,10.0,520.0
8368,27-06-2012,Wolds Gliding Club,East Midlands,390.0,80.0,True,90.0,30.0,490.0,0.0,610.0
8369,05-06-2017,Cambridge Gliding Centre,East Anglia,450.0,80.0,True,70.0,40.0,560.0,10.0,680.0
8370,15-08-2015,Talgarth Gliding Club,South Wales,380.0,80.0,True,80.0,40.0,500.0,20.0,640.0
8371,17-01-2021,Portmoak Gliding Club,Scotland,100.0,30.0,True,30.0,10.0,120.0,10.0,170.0
8372,09-06-2011,Lasham Gliding Society,South East,630.0,150.0,True,170.0,40.0,580.0,10.0,800.0
8373,06-05-2022,Lasham Gliding Society,South East,440.0,120.0,False,110.0,50.0,590.0,20.0,770.0
8374,03-07-2017,Lasham Gliding Society,South East,610.0,180.0,False,160.0,10.0,560.0,20.0,750.0
8375,25-06-2015,Lasham Gliding Society,South East,650.0,160.0,False,160.0,10.0,890.0,20.0,1080.0
8376,17-02-2017,Yorkshire Gliding Club,North West,120.0,70.0,True,60.0,20.0,160.0,20.0,260.0
8377,30-09-2013,Yorkshire Gliding Club,North West,500.0,110.0,False,110.0,10.0,260.0,10.0,390.0
8378,16-07-2010,Buckminster Gliding Club,East Midlands,620.0,120.0,True,130.0,40.0,810.0,10.0,990.0
8379,14-06-2011,Nympsfield Gliding Club,South West,480.0,100.0,False,90.0,20.0,640.0,0.0,750.0
8380,05-02-2014,Yorkshire Gliding Club,North West,60.0,20.0,False,20.0,30.0,70.0,0.0,120.0
8381,21-04-2018,Lasham Gliding Society,South East,400.0,70.0,True,80.0,50.0,290.0,10.0,430.0
8382,12-04-2013,Lasham Gliding Society,South East,550.0,150.0,False,170.0,40.0,600.0,10.0,820.0
8383,09-09-2017,Talgarth Gliding Club,South Wales,250.0,60.0,False,60.0,20.0,280.0,0.0,360.0
8384,12-02-2016,Bristol & Gloucestershire Gliding Club,South West,140.0,80.0,True,80.0,10.0,90.0,10.0,190.0
8385,25-11-2024,Midland Gliding Club,West Midlands,270.0,70.0,False,70.0,20.0,180.0,10.0,280.0
8386,29-06-2015,London Gliding Club,East Midlands,740.0,190.0,True,210.0,10.0,520.0,0.0,740.0
8387,04-04-2012,Devon & Somerset Gliding Club,South West,430.0,140.0,True,130.0,40.0,580.0,10.0,760.0
8388,20-02-2013,Husbands Bosworth Gliding Club,East Midlands,150.0,70.0,False,80.0,10.0,80.0,10.0,180.0
8389,08-09-2010,Wolds Gliding Club,East Midlands,490.0,110.0,True,100.0,10.0,530.0,10.0,650.0
8390,27-08-2019,Cambridge Gliding Centre,East Anglia,330.0,80.0,False,90.0,30.0,380.0,10.0,510.0
8391,30-06-2011,Portmoak Gliding Club,Scotland,410.0,80.0,True,70.0,40.0,310.0,20.0,440.0
8392,10-05-2024,Talgarth Gliding Club,South Wales,290.0,80.0,True,90.0,50.0,390.0,10.0,540.0
8393,26-03-2013,Bristol & Gloucestershire Gliding Club,South West,310.0,140.0,True,170.0,20.0,240.0,10.0,440.0
8394,23-01-2020,Lasham Gliding Society,South East,120.0,40.0,True,40.0,20.0,150.0,0.0,210.0
8395,09-03-2024,Portmoak Gliding Club,Scotland,190.0,50.0,False,40.0,40.0,200.0,20.0,300.0
8396,14-10-2014,Husbands Bosworth Gliding Club,East Midlands,310.0,120.0,False,120.0,40.0,460.0,10.0,630.0
8397,26-01-2013,Wolds Gliding Club,East Midlands,130.0,70.0,False,70.0,20.0,70.0,10.0,170.0
8398,30-05-2023,Bristol & Gloucestershire Gliding Club,South West,270.0,70.0,True,70.0,30.0,250.0,20.0,370.0
8399,26-07-2022,Dunstable Gliding Club,East Midlands,480.0,140.0,True,140.0,30.0,580.0,10.0,760.0
8400,10-08-2024,Yorkshire Gliding Club,North West,300.0,50.0,True,50.0,40.0,250.0,20.0,360.0
8401,12-08-2023,Midland Gliding Club,West Midlands,490.0,130.0,True,150.0,40.0,560.0,10.0,760.0
8402,21-11-2020,London Gliding Club,East Midlands,370.0,100.0,True,90.0,40.0,230.0,10.0,370.0
8403,11-12-2016,Talgarth Gliding Club,South Wales,110.0,40.0,True,40.0,10.0,70.0,10.0,130.0
8404,06-12-2010,Cotswold Gliding Club,West Midlands,100.0,40.0,False,40.0,40.0,80.0,10.0,170.0
8405,26-09-2024,Yorkshire Gliding Club,North West,460.0,110.0,True,110.0,50.0,450.0,10.0,620.0
8406,08-12-2011,Wolds Gliding Club,East Midlands,50.0,20.0,False,20.0,0.0,60.0,20.0,100.0
8407,26-08-2020,Yorkshire Gliding Club,North West,380.0,90.0,True,90.0,20.0,200.0,10.0,320.0
8408,18-01-2022,Midland Gliding Club,West Midlands,140.0,80.0,False,90.0,40.0,120.0,10.0,260.0
8409,10-01-2011,Lasham Gliding Society,South East,120.0,50.0,False,60.0,20.0,110.0,10.0,200.0
8410,23-11-2021,Shalbourne Gliding Club,South East,330.0,140.0,True,160.0,20.0,200.0,0.0,380.0
8411,23-09-2011,Lasham Gliding Society,South East,720.0,150.0,False,150.0,30.0,790.0,10.0,980.0
8412,15-08-2014,Shalbourne Gliding Club,South East,640.0,110.0,True,120.0,10.0,430.0,10.0,570.0
8413,20-12-2016,Dunstable Gliding Club,East Midlands,60.0,20.0,False,20.0,10.0,90.0,20.0,140.0
8414,07-08-2017,Devon & Somerset Gliding Club,South West,650.0,220.0,True,190.0,10.0,730.0,10.0,940.0
8415,03-09-2017,Buckminster Gliding Club,East Midlands,430.0,100.0,True,90.0,40.0,460.0,10.0,600.0
8416,11-01-2017,Midland Gliding Club,West Midlands,60.0,30.0,False,30.0,10.0,70.0,10.0,120.0
8417,16-11-2023,Scottish Gliding Centre,Scotland,260.0,90.0,True,80.0,0.0,380.0,20.0,480.0
8418,16-06-2014,Yorkshire Gliding Club,North West,620.0,110.0,True,100.0,30.0,420.0,10.0,560.0
8419,23-08-2015,London Gliding Club,East Midlands,470.0,130.0,True,130.0,40.0,470.0,10.0,650.0
8420,08-09-2020,London Gliding Club,East Midlands,470.0,140.0,True,150.0,20.0,270.0,0.0,440.0
8421,02-11-2022,London Gliding Club,East Midlands,370.0,150.0,False,150.0,40.0,540.0,20.0,750.0
8422,08-06-2017,Bristol & Gloucestershire Gliding Club,South West,650.0,120.0,True,140.0,40.0,360.0,10.0,550.0
8423,08-02-2015,Yorkshire Gliding Club,North West,80.0,40.0,False,40.0,20.0,40.0,20.0,120.0
8424,15-06-2011,Bristol & Gloucestershire Gliding Club,South West,660.0,140.0,False,130.0,10.0,880.0,20.0,1040.0
8425,13-01-2022,Wolds Gliding Club,East Midlands,130.0,70.0,False,80.0,30.0,90.0,0.0,200.0
8426,28-07-2019,Devon & Somerset Gliding Club,South West,700.0,200.0,True,170.0,30.0,760.0,10.0,970.0
8427,07-09-2017,Dunstable Gliding Club,East Midlands,630.0,140.0,True,140.0,10.0,450.0,10.0,610.0
8428,20-08-2017,Dunstable Gliding Club,East Midlands,740.0,140.0,True,120.0,30.0,650.0,0.0,800.0
8429,09-10-2023,Dunstable Gliding Club,East Midlands,340.0,150.0,True,130.0,20.0,210.0,0.0,360.0
8430,26-07-2013,Midland Gliding Club,West Midlands,500.0,100.0,True,90.0,40.0,300.0,20.0,450.0
8431,01-06-2010,Cotswold Gliding Club,West Midlands,570.0,160.0,True,160.0,40.0,800.0,10.0,1010.0
8432,27-09-2013,Midland Gliding Club,West Midlands,700.0,120.0,True,100.0,10.0,920.0,10.0,1040.0
8433,11-07-2012,Midland Gliding Club,West Midlands,620.0,170.0,False,200.0,40.0,380.0,10.0,630.0
8434,28-03-2010,London Gliding Club,East Midlands,220.0,70.0,True,80.0,20.0,150.0,20.0,270.0
8435,23-03-2015,Portmoak Gliding Club,Scotland,270.0,80.0,True,70.0,30.0,150.0,20.0,270.0
8436,19-12-2013,London Gliding Club,East Midlands,60.0,30.0,False,30.0,20.0,40.0,0.0,90.0
8437,01-10-2021,Bristol & Gloucestershire Gliding Club,South West,170.0,40.0,True,30.0,50.0,150.0,10.0,240.0
8438,20-05-2015,Lasham Gliding Society,South East,550.0,100.0,True,100.0,20.0,290.0,0.0,410.0
8439,16-04-2020,Lasham Gliding Society,South East,270.0,50.0,True,50.0,20.0,370.0,0.0,440.0
8440,23-10-2018,Lasham Gliding Society,South East,200.0,70.0,True,70.0,0.0,220.0,10.0,300.0
8441,27-12-2019,Lasham Gliding Society,South East,150.0,70.0,False,80.0,20.0,200.0,0.0,300.0
8442,28-09-2014,Scottish Gliding Centre,Scotland,360.0,80.0,True,90.0,40.0,420.0,10.0,560.0
8443,26-10-2011,Dunstable Gliding Club,East Midlands,200.0,50.0,False,50.0,30.0,210.0,10.0,300.0
8444,15-04-2015,Lasham Gliding Society,South East,350.0,70.0,True,70.0,20.0,390.0,10.0,490.0
8445,23-11-2014,Husbands Bosworth Gliding Club,East Midlands,370.0,160.0,True,150.0,50.0,470.0,0.0,670.0
8446,15-06-2024,Buckminster Gliding Club,East Midlands,450.0,90.0,True,90.0,50.0,460.0,10.0,610.0
8447,23-12-2018,Lasham Gliding Society,South East,130.0,60.0,False,70.0,40.0,140.0,20.0,270.0
8448,29-11-2018,Buckminster Gliding Club,East Midlands,360.0,90.0,False,80.0,10.0,350.0,10.0,450.0
8449,22-10-2014,Shalbourne Gliding Club,South East,240.0,100.0,True,100.0,40.0,330.0,10.0,480.0
